StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,Gender_Label,Ethnicity_Label,ParentalEducation_Label,ParentalSupport_Label,GradeClass_Label,Total_Activities,Support_Score,Engagement_Score,At_Risk,GPA_Normalized,StudyTimeWeekly_Normalized,Absences_Normalized
2366,16,1,0,3,13.483842332300016,29,1,4,1,0,0,0,1.1179648263826585,4.0,Male,Caucasian,Bachelor,Very High,A,1,7,8.370960583075004,1,0.2794912065956646,0.6749141769861936,1.0
2367,17,0,0,2,16.085223087569002,13,0,3,1,0,1,0,2.578667734306398,2.0,Female,Caucasian,Some College,High,C,2,5,8.021305771892251,0,0.6446669335765995,0.8051327221993385,0.4482758620689655
2368,16,0,2,2,13.183110892002688,21,0,3,0,1,0,0,1.6255519548363606,4.0,Female,Asian,Some College,High,A,1,5,5.295777723000672,1,0.4063879887090901,0.6598603212305326,0.7241379310344828
2369,15,0,0,0,7.961096813578754,22,0,3,0,0,0,1,0.9340163958011902,4.0,Female,Caucasian,,High,A,1,3,3.990274203394689,1,0.2335040989502975,0.3984594959197401,0.7586206896551724
2370,16,1,2,0,10.27266767857302,10,1,1,0,1,0,1,2.7026383401137477,2.0,Male,Asian,,Low,C,2,1,9.568166919643255,0,0.6756595850284369,0.5141708905654344,0.3448275862068966
2371,17,0,1,1,16.060910493517596,5,1,1,1,0,0,0,2.964009263152522,2.0,Female,African American,High School,Low,C,1,2,9.0152276233794,0,0.7410023157881305,0.8039156951949988,0.1724137931034483
2372,17,1,0,0,7.473005927459684,10,1,2,0,1,0,0,2.267458131705519,3.0,Male,Caucasian,,Moderate,B,1,2,6.868251481864921,0,0.5668645329263797,0.3740268998864662,0.3448275862068966
2373,18,0,0,2,7.762429135369942,12,1,1,1,0,0,0,1.7536230683511045,4.0,Female,Caucasian,Some College,Low,A,1,3,6.9406072838424855,1,0.4384057670877761,0.3885146941121516,0.4137931034482758
2374,16,0,0,2,1.913802321160023,11,1,1,0,1,0,0,2.0232340815930123,3.0,Female,Caucasian,Some College,Low,B,1,3,5.478450580290006,0,0.5058085203982531,0.095747219109341,0.3793103448275862
2375,17,1,1,1,18.291688704434954,21,1,2,0,0,0,0,1.6780125322160857,4.0,Male,African American,High School,Moderate,A,0,3,7.572922176108738,1,0.4195031330540214,0.9155828137936384,0.7241379310344828
2376,15,0,0,3,1.8207262989088344,1,1,3,0,1,1,0,3.659836405312248,0.0,Female,Caucasian,Bachelor,High,F,2,6,7.455181574727208,0,0.914959101328062,0.0910880686996107,0.0344827586206896
2377,18,0,0,1,12.964183548971118,20,0,0,1,1,0,0,1.3627443691586447,4.0,Female,Caucasian,High School,,A,2,1,7.241045887242779,1,0.3406860922896612,0.6489013718113799,0.6896551724137931
2378,15,1,0,1,8.263889576055954,2,0,1,1,0,0,0,2.8138057680897126,2.0,Male,Caucasian,High School,Low,C,1,2,4.065972394013988,0,0.7034514420224282,0.4136165362534121,0.0689655172413793
2379,16,1,1,1,8.112387805108847,22,0,2,1,0,0,0,1.3027119835441363,4.0,Male,African American,High School,Moderate,A,1,3,4.028096951277211,1,0.3256779958860341,0.4060327405441571,0.7586206896551724
2380,16,1,3,1,13.59103673145368,3,1,2,0,1,0,1,3.3839114785072537,1.0,Male,Other,High School,Moderate,D,2,3,10.39775918286342,0,0.8459778696268134,0.6802800576572621,0.1034482758620689
2381,16,1,0,1,1.3418746525975744,16,0,1,0,1,0,0,1.3787513079619265,4.0,Male,Caucasian,High School,Low,A,1,2,2.3354686631493937,1,0.3446878269904816,0.067117965657496,0.5517241379310345
2382,18,1,2,2,11.874115659028693,27,0,4,0,1,0,0,0.731486867136845,4.0,Male,Asian,Some College,Very High,A,1,6,4.968528914757173,1,0.1828717167842112,0.5943353285574821,0.9310344827586208
2383,17,0,1,2,15.440635719447096,27,0,2,0,1,0,0,0.4005694786322673,4.0,Female,African American,Some College,Moderate,A,1,4,5.860158929861774,1,0.1001423696580668,0.7728663078462711,0.9310344827586208
2384,18,1,3,4,16.564255157731886,21,0,2,0,1,1,0,1.7290731666537256,4.0,Male,Other,Higher,Moderate,A,2,6,8.141063789432971,1,0.4322682916634314,0.8291118568034159,0.7241379310344828
2385,15,0,2,0,3.410607787875506,5,0,0,0,0,0,0,2.615653764886057,2.0,Female,Asian,,,C,0,0,0.8526519469688765,0,0.6539134412215143,0.1706735173638302,0.1724137931034483
2386,18,0,1,1,17.948381001563472,6,0,2,0,0,1,1,2.9869427371126283,2.0,Female,African American,High School,Moderate,C,2,3,8.487095250390869,0,0.7467356842781571,0.8983976979516599,0.2068965517241379
2387,15,0,1,0,13.122921836948844,14,0,3,0,0,0,0,2.1269889706667486,3.0,Female,African American,,High,B,0,3,3.280730459237211,0,0.5317472426666872,0.6568474092717621,0.4827586206896551
2388,18,1,2,2,17.637096016413658,10,0,1,1,0,1,0,2.7081110403183013,2.0,Male,Asian,Some College,Low,C,2,3,8.409274004103414,0,0.6770277600795753,0.8828155584164141,0.3448275862068966
2389,17,1,0,0,9.705614342203964,23,0,2,0,0,0,0,0.8157773688726507,4.0,Male,Caucasian,,Moderate,A,0,2,2.426403585550991,1,0.2039443422181626,0.4857856338625558,0.7931034482758621
2390,15,0,0,3,10.84066690194404,2,0,0,1,0,0,0,2.5244238950940066,2.0,Female,Caucasian,Bachelor,,C,1,3,4.71016672548601,0,0.6311059737735016,0.5426034959807545,0.0689655172413793
2391,16,1,0,2,18.38076554057342,29,0,4,0,0,0,0,0.9082386041357368,4.0,Male,Caucasian,Some College,Very High,A,0,6,4.595191385143355,1,0.2270596510339342,0.9200417750551324,1.0
2392,16,1,2,2,17.998190867093435,5,0,0,1,0,0,0,3.0556902074734404,1.0,Male,Asian,Some College,,D,1,2,6.499547716773359,0,0.7639225518683601,0.9008910539178854,0.1724137931034483
2393,18,1,2,2,8.96321746738004,25,0,3,0,0,0,1,0.8379468984553826,4.0,Male,Asian,Some College,High,A,1,5,4.24080436684501,1,0.2094867246138456,0.4486231228327699,0.8620689655172413
2394,16,1,0,1,5.488252632713635,1,0,2,0,0,0,0,2.833576110778921,2.0,Male,Caucasian,High School,Moderate,C,0,3,1.3720631581784088,0,0.7083940276947303,0.274675166725012,0.0344827586206896
2395,15,0,1,1,7.863408691285283,28,1,2,1,0,0,0,0.7852135676838187,4.0,Female,African American,High School,Moderate,A,1,3,6.965852172821321,1,0.1963033919209546,0.3935694754396953,0.9655172413793104
2396,16,0,0,1,7.755286570594995,13,0,3,0,0,0,1,1.8856147854844247,4.0,Female,Caucasian,High School,High,A,1,4,3.938821642648749,1,0.4714036963711062,0.3881571553734644,0.4482758620689655
2397,17,1,0,2,5.7373374996558795,8,0,1,1,1,0,0,2.7012305082850903,2.0,Male,Caucasian,Some College,Low,C,2,3,5.43433437491397,0,0.6753076270712726,0.2871437255632875,0.2758620689655172
2398,17,0,3,1,5.371592086659332,17,0,2,1,0,0,0,1.5219159011875882,4.0,Female,Other,High School,Moderate,A,1,3,3.342898021664833,1,0.380478975296897,0.2688354346672603,0.5862068965517241
2399,18,1,0,1,17.22125872959439,18,0,2,0,1,0,0,1.879725986688092,4.0,Male,Caucasian,High School,Moderate,A,1,3,6.305314682398597,1,0.469931496672023,0.861999794931846,0.6206896551724138
2400,15,1,0,4,1.3972384136932336,11,0,0,1,0,1,0,2.0373480173849385,3.0,Male,Caucasian,Higher,,B,2,4,4.3493096034233085,0,0.5093370043462346,0.069889335597403,0.3793103448275862
2401,17,0,1,0,13.552223641991883,12,0,3,1,0,0,0,2.520673675043246,2.0,Female,African American,,High,C,1,3,5.388055910497971,0,0.6301684187608115,0.6783371725049422,0.4137931034482758
2402,17,0,2,3,3.456401029129046,25,0,0,0,0,0,0,0.1361659080098038,4.0,Female,Asian,Bachelor,,A,0,3,0.8641002572822615,1,0.0340414770024509,0.1729658112714223,0.8620689655172413
2403,15,0,0,2,6.890117867881265,11,0,3,1,0,0,0,1.9746552454467765,4.0,Female,Caucasian,Some College,High,A,1,5,3.722529466970317,1,0.4936638113616941,0.3448489969644596,0.3793103448275862
2404,16,1,1,1,1.2308606826967372,11,0,2,1,0,1,0,2.194980371913127,3.0,Male,African American,High School,Moderate,B,2,3,4.307715170674184,0,0.5487450929782818,0.0615608869293849,0.3793103448275862
2405,16,0,1,1,5.399472737109241,17,1,1,0,0,1,0,1.7179959243485303,4.0,Female,African American,High School,Low,A,1,2,6.349868184277311,1,0.4294989810871326,0.27023106955609,0.5862068965517241
2406,18,1,0,1,15.36842142234484,8,0,3,0,1,0,0,2.5103287211690932,2.0,Male,Caucasian,High School,High,C,1,4,5.8421053555862095,0,0.6275821802922733,0.769251442666232,0.2758620689655172
2407,16,0,0,2,17.700306490945174,16,1,2,0,1,1,0,2.4349505569398873,3.0,Female,Caucasian,Some College,Moderate,B,2,4,11.425076622736292,0,0.6087376392349718,0.8859797149971279,0.5517241379310345
2408,15,0,1,2,4.430543038047341,20,0,2,1,1,0,0,1.3550534623962087,4.0,Female,African American,Some College,Moderate,A,2,4,5.107635759511835,1,0.3387633655990522,0.2217288979419986,0.6896551724137931
2409,17,1,0,2,9.270956785178438,15,0,2,1,1,0,1,1.5452551045196994,4.0,Male,Caucasian,Some College,Moderate,A,3,4,8.31773919629461,1,0.3863137761299248,0.4640277752226309,0.5172413793103449
2410,16,1,3,3,9.406480958744128,16,0,1,1,0,0,1,1.6190305128354965,4.0,Male,Other,Bachelor,Low,A,2,4,6.3516202396860315,1,0.4047576282088741,0.4708117727928417,0.5517241379310345
2411,18,1,2,2,17.471506115194686,20,1,3,0,0,0,0,2.020741651591236,3.0,Male,Asian,Some College,High,B,0,5,7.367876528798671,0,0.505185412897809,0.8745265465156964,0.6896551724137931
2412,16,1,3,1,15.255981057516108,23,0,2,0,0,0,1,0.983576997394541,4.0,Male,Other,High School,Moderate,A,1,3,5.813995264379027,1,0.2458942493486352,0.7636229622134661,0.7931034482758621
2413,15,1,0,1,10.261544367360996,7,0,1,1,0,0,1,2.0624682672770884,3.0,Male,Caucasian,High School,Low,B,2,2,6.565386091840249,0,0.5156170668192721,0.5136140857220646,0.2413793103448275
2414,18,1,3,3,13.414944009435468,10,0,3,0,1,0,0,2.6441942090704775,2.0,Male,Other,Bachelor,High,C,1,6,5.3537360023588665,0,0.6610485522676194,0.6714653010948521,0.3448275862068966
2415,16,1,0,1,16.947101078187337,23,0,0,1,1,0,0,1.3478638291935137,4.0,Male,Caucasian,High School,,A,2,1,8.236775269546834,1,0.3369659572983784,0.8482761558786359,0.7931034482758621
2416,18,1,0,0,0.1907790805108988,1,1,1,1,1,0,0,3.055253981943473,1.0,Male,Caucasian,,Low,D,2,1,7.047694770127725,0,0.7638134954858683,0.0094970308924426,0.0344827586206896
2417,15,0,0,2,8.057800621000972,7,0,2,0,1,0,0,2.513692714891721,2.0,Female,Caucasian,Some College,Moderate,C,1,4,4.014450155250243,0,0.6284231787229303,0.4033002440853392,0.2413793103448275
2418,17,1,0,2,18.144863345541573,11,0,3,0,0,0,0,2.3403719144352,3.0,Male,Caucasian,Some College,High,B,0,5,4.536215836385393,0,0.5850929786088,0.908233107451432,0.3793103448275862
2419,15,1,1,3,14.806260616879028,20,0,4,0,0,0,0,1.5820932661745084,4.0,Male,African American,Bachelor,Very High,A,0,7,3.701565154219757,1,0.3955233165436271,0.7411110936937347,0.6896551724137931
2420,15,0,0,2,10.856827486681492,0,0,3,1,0,1,0,3.5655241629362697,0.0,Female,Caucasian,Some College,High,F,2,5,6.714206871670373,0,0.8913810407340674,0.5434124540043127,0.0
2421,15,1,0,0,10.592890540702667,22,0,2,1,1,0,0,1.6014725497408242,4.0,Male,Caucasian,,Moderate,A,2,2,6.648222635175666,1,0.400368137435206,0.5302004376304124,0.7586206896551724
2422,15,0,1,3,6.955401952088756,12,0,3,1,1,0,0,2.637266428600202,2.0,Female,African American,Bachelor,High,C,2,6,5.738850488022189,0,0.6593166071500505,0.3481169532041808,0.4137931034482758
2423,17,0,0,1,10.41041067283029,21,0,2,0,0,0,1,0.9052099482554694,4.0,Female,Caucasian,High School,Moderate,A,1,3,4.602602668207572,1,0.2263024870638673,0.5210659566910504,0.7241379310344828
2424,17,1,1,1,13.107663989269064,20,1,1,0,0,0,0,1.5767564705892163,4.0,Male,African American,High School,Low,A,0,2,6.276915997317266,1,0.3941891176473041,0.6560836399835023,0.6896551724137931
2425,18,0,0,2,8.36726076857586,16,0,4,1,0,1,0,1.785051807919565,4.0,Female,Caucasian,Some College,Very High,A,2,6,6.091815192143965,1,0.4462629519798912,0.4187910368641458,0.5517241379310345
2426,16,1,2,0,14.28306292784348,13,1,1,0,0,0,0,1.8800650933404628,4.0,Male,Asian,,Low,A,0,1,6.57076573196087,1,0.4700162733351157,0.7149211398443823,0.4482758620689655
2427,17,0,2,2,17.224644545207717,13,0,2,1,1,0,0,2.5552231050706653,2.0,Female,Asian,Some College,Moderate,C,2,4,8.30616113630193,0,0.6388057762676663,0.8621692803032721,0.4482758620689655
2428,17,0,0,1,3.0936969636972234,15,0,3,0,0,0,0,1.574306088258861,4.0,Female,Caucasian,High School,High,A,0,4,0.7734242409243058,1,0.3935765220647153,0.154809762547005,0.5172413793103449
2429,16,0,0,2,9.030940456348487,16,0,3,0,0,1,0,1.8138466222839496,4.0,Female,Caucasian,Some College,High,A,1,5,4.257735114087122,1,0.4534616555709874,0.4520131644801123,0.5517241379310345
2430,17,1,0,1,8.160401825701623,5,1,0,0,0,0,0,2.5844682625115074,2.0,Male,Caucasian,High School,,C,0,1,5.040100456425406,0,0.6461170656278769,0.4084362010521053,0.1724137931034483
2431,15,1,2,2,13.74929608099456,25,0,0,0,1,0,1,0.5297986094952745,4.0,Male,Asian,Some College,,A,2,2,7.43732402024864,1,0.1324496523738186,0.6882021206700873,0.8620689655172413
2432,15,0,0,3,4.997349305158587,27,0,2,1,0,0,0,0.7146512864203396,4.0,Female,Caucasian,Bachelor,Moderate,A,1,5,3.2493373262896466,1,0.1786628216050849,0.2501017869823375,0.9310344827586208
2433,16,0,0,1,12.805018299045525,6,0,2,0,0,0,1,2.737474165505196,2.0,Female,Caucasian,High School,Moderate,C,1,3,5.201254574761381,0,0.684368541376299,0.6409339617151004,0.2068965517241379
2434,18,1,0,1,17.54978483462976,25,1,2,1,0,0,0,1.2705295622953123,4.0,Male,Caucasian,High School,Moderate,A,1,3,9.38744620865744,1,0.3176323905738281,0.878444981348943,0.8620689655172413
2435,18,1,0,1,8.362631995872453,25,0,2,0,0,0,0,0.7508880429586313,4.0,Male,Caucasian,High School,Moderate,A,0,3,2.0906579989681133,1,0.1877220107396578,0.4185593322025582,0.8620689655172413
2436,16,0,0,1,18.2203139995844,0,0,4,0,0,0,0,3.75263935309428,0.0,Female,Caucasian,High School,Very High,F,0,5,4.5550784998961,0,0.93815983827357,0.912009976479519,0.0
2437,16,0,2,2,19.86327477866957,24,0,1,0,1,1,0,1.1622578007219209,4.0,Female,Asian,Some College,Low,A,2,3,8.965818694667393,1,0.2905644501804802,0.9942524402408855,0.8275862068965517
2438,15,1,0,2,2.1218409989590414,14,1,2,0,1,0,0,1.8714659014427095,4.0,Male,Caucasian,Some College,Moderate,A,1,4,5.53046024973976,1,0.4678664753606774,0.106161109469752,0.4827586206896551
2439,18,1,0,1,4.661063759697173,19,1,2,0,0,0,0,1.074937388775604,4.0,Male,Caucasian,High School,Moderate,A,0,3,4.165265939924293,1,0.268734347193901,0.2332681825907088,0.6551724137931034
2440,17,1,2,1,19.007595029641863,20,0,1,1,0,0,0,1.3127724135140753,4.0,Male,Asian,High School,Low,A,1,2,6.751898757410466,1,0.3281931033785188,0.9514192748685926,0.6896551724137931
2441,15,1,2,1,19.166553729627736,17,0,1,0,1,0,0,1.7028816752194542,4.0,Male,Asian,High School,Low,A,1,2,6.791638432406934,1,0.4257204188048635,0.9593763455969768,0.5862068965517241
2442,16,1,0,2,1.95414550773517,29,1,4,0,0,0,0,0.5403751565523403,4.0,Male,Caucasian,Some College,Very High,A,0,6,3.4885363769337925,1,0.135093789138085,0.0977666970555961,1.0
2443,18,0,0,1,0.2999700075427336,27,1,3,0,0,0,0,0.3418223884177119,4.0,Female,Caucasian,High School,High,A,0,4,3.074992501885683,1,0.0854555971044279,0.0149628527025567,0.9310344827586208
2444,17,1,0,4,3.222000465128445,25,0,1,0,0,0,1,0.2697208620534843,4.0,Male,Caucasian,Higher,Low,A,1,5,2.8055001162821114,1,0.067430215513371,0.1612323115215394,0.8620689655172413
2445,17,0,3,2,19.92025566764497,12,1,3,0,0,0,0,2.5041677670545877,2.0,Female,Other,Some College,High,C,0,5,7.980063916911242,0,0.6260419417636469,0.9971047595149094,0.4137931034482758
2446,15,1,0,1,3.5999923322137373,23,0,1,1,0,0,0,0.5303581886716461,4.0,Male,Caucasian,High School,Low,A,1,2,2.8999980830534344,1,0.1325895471679115,0.1801536289544262,0.7931034482758621
2447,18,0,3,2,10.050952134440465,29,0,3,0,1,1,0,0.820105530138668,4.0,Female,Other,Some College,High,A,2,5,6.512738033610116,1,0.205026382534667,0.5030723708467796,1.0
2448,18,1,1,3,16.96835452861022,1,1,0,0,1,0,0,3.408489770633043,1.0,Male,African American,Bachelor,,D,1,3,9.242088632152557,0,0.8521224426582608,0.8493400498853944,0.0344827586206896
2449,16,1,1,2,0.4080322137641268,18,0,3,1,0,0,0,1.3503298063610123,4.0,Male,African American,Some College,High,A,1,5,2.1020080534410317,1,0.3375824515902531,0.0203721736019179,0.6206896551724138
2450,18,0,0,1,12.08977964516919,14,1,0,0,1,0,1,2.029736582447598,3.0,Female,Caucasian,High School,,B,2,1,10.022444911292297,0,0.5074341456118995,0.6051309225793112,0.4827586206896551
2451,18,0,0,1,5.540508977392486,11,0,2,0,0,1,0,1.7745311027993365,4.0,Female,Caucasian,High School,Moderate,A,1,3,3.3851272443481215,1,0.4436327756998341,0.2772909872535732,0.3793103448275862
2452,15,1,0,3,17.246698328794633,14,0,3,0,0,1,0,1.9919099489857044,4.0,Male,Caucasian,Bachelor,High,A,1,6,6.311674582198658,1,0.4979774872464261,0.8632732369652552,0.4827586206896551
2453,18,1,0,2,5.669222985281584,24,1,1,0,0,1,0,0.7540357233429884,4.0,Male,Caucasian,Some College,Low,A,1,3,6.417305746320396,1,0.1885089308357471,0.2837340851437697,0.8275862068965517
2454,17,1,1,2,13.735114405638178,17,0,2,0,0,0,0,1.4913821292254057,4.0,Male,African American,Some College,Moderate,A,0,4,3.4337786014095446,1,0.3728455323063514,0.6874922218481434,0.5862068965517241
2455,15,1,3,3,13.48439264894794,13,0,0,1,1,0,0,2.1573918332612245,3.0,Male,Other,Bachelor,,B,2,3,7.371098162236985,0,0.5393479583153061,0.6749417244465776,0.4482758620689655
2456,15,1,1,3,4.429870977192801,5,1,3,1,1,0,1,3.107348400568035,1.0,Male,African American,Bachelor,High,D,3,6,10.1074677442982,0,0.7768371001420088,0.221695256274359,0.1724137931034483
2457,16,0,2,3,0.6959839973670023,11,0,2,1,1,0,0,1.9995718607021808,4.0,Female,Asian,Bachelor,Moderate,A,2,5,4.17399599934175,1,0.4998929651755452,0.0347863120460303,0.3793103448275862
2458,18,0,0,0,8.184991475707946,19,0,2,0,0,0,1,1.363340948163794,4.0,Female,Caucasian,,Moderate,A,1,2,4.0462478689269865,1,0.3408352370409485,0.4096670967772459,0.6551724137931034
2459,16,1,0,2,5.783863039317394,22,1,4,1,0,0,0,1.3068680389383789,4.0,Male,Caucasian,Some College,Very High,A,1,6,6.445965759829349,1,0.3267170097345947,0.2894726764781843,0.7586206896551724
2460,17,0,0,2,16.179554992274173,29,0,2,0,0,0,0,0.5885556231650223,4.0,Female,Caucasian,Some College,Moderate,A,0,4,4.044888748068543,1,0.1471389057912555,0.8098547389102764,1.0
2461,15,0,1,2,16.007283769106905,29,1,0,0,1,1,0,0.6819561389075344,4.0,Female,African American,Some College,,A,2,2,11.001820942276726,1,0.1704890347268836,0.8012312769209102,1.0
2462,15,0,3,2,9.14047904385251,5,1,3,0,0,0,0,2.81858182437894,2.0,Female,Other,Some College,High,C,0,5,5.285119760963127,0,0.704645456094735,0.457496389294698,0.1724137931034483
2463,15,1,1,1,12.13024450646438,25,0,3,0,0,1,0,0.7446928333756786,4.0,Male,African American,High School,High,A,1,4,5.032561126616095,1,0.1861732083439196,0.6071564912544998,0.8620689655172413
2464,17,0,0,2,12.085190319738505,29,0,4,1,0,0,1,0.7251929462817994,4.0,Female,Caucasian,Some College,Very High,A,2,6,7.021297579934626,1,0.1812982365704498,0.604901192548487,1.0
2465,17,1,0,2,16.543162968552465,8,1,1,1,0,0,0,2.9268204402631444,2.0,Male,Caucasian,Some College,Low,C,1,3,9.135790742138116,0,0.7317051100657861,0.8280560351268923,0.2758620689655172
2466,16,0,1,0,8.50004828246395,29,0,2,1,1,0,0,0.5522575734248654,4.0,Female,African American,,Moderate,A,2,2,6.125012070615988,1,0.1380643933562163,0.4254380441682301,1.0
2467,16,1,0,2,5.5089335958101815,24,0,3,1,1,0,0,1.298729106820987,4.0,Male,Caucasian,Some College,High,A,2,5,5.377233398952545,1,0.3246822767052467,0.2757104034632651,0.8275862068965517
2468,16,0,2,1,5.30069836281095,25,0,3,1,1,0,1,1.1867378284984922,4.0,Female,Asian,High School,High,A,3,4,7.325174590702737,1,0.296684457124623,0.2652866740463553,0.8620689655172413
2469,18,1,2,1,10.723845585644083,3,0,3,0,1,0,1,3.3327885878934707,1.0,Male,Asian,High School,High,D,2,4,6.680961396411021,0,0.8331971469733677,0.5367557161708774,0.1034482758620689
2470,15,1,1,0,8.98296405464425,16,0,1,0,0,0,0,1.4890670205298442,4.0,Male,African American,,Low,A,0,1,2.2457410136610627,1,0.372266755132461,0.4496115870786369,0.5517241379310345
2471,15,0,0,2,8.802415419698724,1,1,1,1,0,1,0,3.3073781135531597,1.0,Female,Caucasian,Some College,Low,D,2,3,9.20060385492468,0,0.8268445283882899,0.4405737787781005,0.0344827586206896
2472,16,1,0,2,1.8227467817941445,15,1,1,0,0,0,0,1.6109406825598966,4.0,Male,Caucasian,Some College,Low,A,0,3,3.455686695448536,1,0.4027351706399741,0.0911892089657637,0.5172413793103449
2473,15,1,0,2,14.372074813803913,23,0,4,1,1,0,0,2.057378500596372,3.0,Male,Caucasian,Some College,Very High,B,2,6,7.593018703450978,0,0.514344625149093,0.7193768498641357,0.7931034482758621
2474,16,1,0,2,4.274733759638214,13,0,1,0,0,0,0,1.673711404485327,4.0,Male,Caucasian,Some College,Low,A,0,3,1.0686834399095535,1,0.4184278511213317,0.2139294792970919,0.4482758620689655
2475,18,1,0,3,3.9390726041744273,25,0,2,0,0,1,0,0.4906300621749082,4.0,Male,Caucasian,Bachelor,Moderate,A,1,5,2.984768151043607,1,0.122657515543727,0.1971271302905014,0.8620689655172413
2476,18,1,1,1,8.255166405547868,7,0,2,0,0,0,1,2.2316569717750228,3.0,Male,African American,High School,Moderate,B,1,3,4.063791601386967,0,0.5579142429437557,0.4131798763869515,0.2413793103448275
